rewardsSnapshot0,rewardsSnapshot1,rewardsSnapshot2,rewardsSnapshot3,rewardsSnapshot4,rewardsSnapshot5,rewardsSnapshot6,rewardsSnapshot7,rewardsSnapshot8,rewardsSnapshot9
"[ 520.83246393  288.63920705 -280.90851829  447.27949868  273.35180416
  589.08545758  345.08840002 -253.30224266 -280.90851829  447.27949868
  269.13909466  893.13582955  400.42315909 -280.90851829  447.27949868
  400.42315909 -171.34524442   51.54831769]","[-126.66018073    9.43043889  264.5853529   115.96926453  437.53412192
  377.246751    437.53412192  377.246751    200.89688757 -100.57453896
  335.77690011  208.15297322  396.37983728  286.45284797  225.37473129
   31.36219793  382.27394259  486.61409934  -30.18023018]","[ 945.78136745  636.91742981  145.41599981  453.89704518  442.2314548
 -206.09732014  636.91742981 -104.00327396  868.04415354  481.66315996
   44.14637825  666.70876729  743.34888859  894.0522884   860.30304361
   77.05328055  961.51905122  562.98639197   38.90713485]","[   2.56442513  -10.69047672  252.30696633    9.16842717  193.87792326
  120.82724807   37.08410751   69.52109037   93.30887652  -65.28157903
  112.43184779   63.29188215    4.54280208   58.39758221  123.34553572
  269.26664667   39.51250142 -170.72391925  171.1289089 ]","[ 728.23951821   85.15453672  704.95670865  409.24932207  825.89153509
  568.43040924   -1.06079224  700.82625396   85.15453672  665.3765223
  430.10100102  224.46971291  367.74775566  323.80147809  473.10043861
  845.94224526  593.08463425  845.94224526  593.08463425]","[ 373.92413476  648.0540399   395.45427345  597.17208814  590.0474038
  645.98002919  -18.38810307  350.56278797  697.06422416  599.8328845
  787.75772108  546.89828662  823.01900313  700.35743855  827.89678304
  733.08978909   77.40894002  581.98729911  167.2435549 ]","[ 250.05169335  372.67763164  399.5128745   594.48676624  148.84283561
  288.38335519  441.67265302  408.51072588  424.66782012  130.55614777
  396.82534553  179.39602203  551.17323051 -192.17489085  163.01903235
  255.32494233  126.47836964  476.67720023  514.01863747]","[ 226.90228729  340.04345235  429.64707843  103.90984195  191.5581773
  236.37423543  397.33964719  234.71755569  410.9318621   191.02657457
  153.26495478  275.11292013  294.69555869  194.77564164  182.67084319
  165.25464392  243.93774047  105.57095543  355.67527823]","[ 584.91406038  629.44948201  165.37895355 -192.70394943  385.76098568
  326.84257219   65.70630577   -1.9298095   141.52287896 -145.86710211
  197.67234477  215.61630929 -454.89255876  328.35457109   -3.50600493
  121.84818406  187.76717953  -14.01847686  101.30273229]","[ 220.0032178    -7.71226051  475.96796766  221.97180803  220.0032178
   -7.71226051  199.68891011  230.72177585  224.17001299  389.64023235
  220.0032178   157.63625381   76.35375904  223.76982005  224.17001299
  389.64023235  220.0032178    71.50297237  284.18164692]"
"[ 768.50756367  331.42814067  399.14342419 -139.43884117  257.74053306
  692.5572118  -139.43884117  768.50756367  316.84048865  231.36618788
 -139.43884117  768.50756367  708.40267188  170.97890629  768.50756367
  331.42814067  299.3869341   641.69083443  344.21566898]","[   1.62349848   33.83399908  274.71283914  524.82226769  258.2763889
  531.60023126  138.12802129  269.07004509  229.71866966   90.21139997
  274.71283914  524.82226769  289.09513795  120.26016529  243.98509109
  372.08447098   54.74674434   83.85774737 -141.07070177]","[ 586.2865268   701.03369907  376.08953779  906.28037729  742.42956779
  241.56013578  745.77175162  625.97523115  -10.14234498  998.798709
  794.15516024  569.80376028  535.31369297  721.19746124  794.23901677
  495.48686901  742.23941046  789.14267467]","[ 209.42507872   45.06466824  101.59465562  188.15500609  -29.49175591
  124.45622144  -45.289681    135.01759785 -138.79332277  -55.50687718
  -16.76550792   36.13903128  -72.81807461  -33.98375466  141.9085526
  -10.08978025  269.19594919 -122.95383442  123.91690897]","[ 575.36817427  780.38380545  671.29167224  582.76303866  176.11481967
  691.66815396  659.71788556  735.16826031  608.69919932  355.12918947
  665.51143315  648.59017203  605.24432758  665.51143315  486.37001695
  691.66815396  659.71788556  473.43353076  243.14497461]","[ 614.26730159  789.83773192  407.77866281  569.02678552  574.10994875
  664.41179528  -14.3287347   252.99234358  123.03716478  383.95960581
  679.3662776   597.87931929  560.88516244  299.97104993   49.551527
  334.79068194  776.55255639  358.77709982  754.26354542]","[ 564.70041699  585.32896044  518.91464951  410.63796214  485.61447207
  397.02985945  661.52451817  459.41289739  263.40220104  220.97538876
  430.93637161  400.25620497  584.76519086  258.14001078  510.04818785
  529.78266485  192.10153468  399.31948901  387.84430701]","[  97.38879181  188.20279826  257.91065127  414.94328798   39.59800825
  274.24300251  304.19130008  213.49778313  166.28406844  144.61652051
  356.34467443  281.08373589  196.99945569   66.96766991   76.44719643
  393.9295124   123.50929195  144.34030036  236.75597701]","[ -51.93275517  490.51539204  482.61454579   15.32131117  172.72092901
  144.21517497   40.27192292   46.47492359   65.44677687  -12.26263401
   71.90266173  195.80239109  -37.09503229  279.76701268  -17.73300156
   37.58031251   88.70403327   54.65317026  -37.51999764]","[ 513.12254776   36.21115355  330.77293542  283.52484549  -59.79780097
  330.77293542  513.12254776   36.21115355  394.00240121  330.77293542
  283.52484549  108.91455759  445.39023344  437.32808124  355.28014879
  -59.79780097  330.77293542  200.91732922  274.89513167]"
"[  40.67972532  328.2567432   639.44191465  229.00111097  374.34943196
  658.2601649   468.02257043   31.31784957  801.32781397  658.2601649
  183.08382268  628.13201866  801.32781397  658.2601649   645.59152688
 -518.01710309  383.49762394  801.32781397   66.47463031]","[ 452.48347426  448.7185253   376.95320658  328.29943405  461.36275633
  365.12852189  307.63784072   72.19982808   28.66999134   99.59873131
  230.16550778  181.68108155  101.75553355  499.54682344  106.35855494
   72.19982808   28.66999134  412.30493062  394.31302968]","[ 673.38007855  206.95400291  700.87505351  672.79893642  677.75171061
  443.68792928  262.63886144  375.64617486  798.74161874  869.62113419
  660.39367609  792.69992582  791.27421858   38.05674168  855.01193642
  631.21729427  779.51886991  215.48346054  641.42233288]","[ -21.93700208   52.26845712 -228.22849504 -117.63140078 -103.79747816
  297.93244901  235.73466665  312.95985712   43.82670643  219.59442521
  -33.57451302  176.00289893  113.89732435   70.05550646  -15.06261837
   66.88484935  279.45469463   97.4525608   139.63658092]","[ 724.45161446  473.16659136  681.52784903  -89.27680758  578.98820852
  302.98461657   37.63904433  650.99868401  334.64995363  579.25602587
  473.84544056  652.89956378  334.64995363  579.25602587  456.21656955
  498.63952597  534.96385451   37.63904433  583.59090008]","[ 557.23665406  408.04629118 -254.25789564  463.0755017   642.02921437
  294.97998804  415.72670715  682.79434433  718.68462066  659.56567406
  178.23682257  520.75244751  345.27725671  563.41396612  367.07238921
   27.59053275  385.50444181  601.54199178  487.09581112]","[ 151.90172315  498.06782889  196.25009954   80.31481462  593.19298288
  221.53284847  220.17536446  456.50247042  494.82088047  337.90965321
  437.82520102  403.83494173  181.08251423   68.47025942  466.57718268
  281.84308773  390.93953302  446.36984428   93.92809591]","[ 271.05535232  284.42996095  196.79432792  272.59617707   69.36504797
  181.39263606  220.08546431  359.28550813   44.06795777  162.92562474
  162.20459819  254.6594298   288.14621443  103.232399    209.08066602
  158.41253873   97.27311904  290.28476359  216.12618265]","[ 680.23183453  509.93232674  270.02389382  171.44391936 -173.09111515
  235.16711409   46.33557647   32.4414388    30.30214126   40.66982339
   29.9055122   261.1735749   -75.64523883  184.64573282  276.39131202
  -16.98723842  188.12856796  107.19490851   73.96809538]","[ 341.09075454  240.14552438  271.91714072  266.46289186  221.80089165
  188.15210908  397.07041324  486.01907565  220.64490705  221.80089165
  271.91714072  468.73379134  387.85045657  387.85045657  368.32262916
  221.80089165  271.91714072  266.46289186  221.80089165]"
"[ 260.071976    182.57644175   43.3801208   -53.54960648  -53.54960648
   -8.77009878   43.3801208   -53.54960648  753.02179582  492.63308676
   -8.77009878  547.71592134  124.34973885  716.72055894  326.97489871
  267.42936865   49.00617606    2.85525831  -53.54960648]","[  63.84946121  391.86998654  194.36475141  292.74112224  426.71961848
  258.29479319   98.0425001   294.18599095  265.24024004  520.62192362
  448.29892776  278.07500248  554.55508962  296.14056262  397.31168037
  138.62309597  121.45402287  554.55508962  590.96610865]","[ 664.7363413   735.88728337  -92.48383659   91.92439479  160.95243851
  822.19891327  -47.5606822    73.3816024  -158.65239283  515.34163097
  316.50629185  715.30235555  -47.5606822   484.63585139  542.1812349
  711.39824162  536.50141181  608.15535239  933.97632638]","[-194.25982063  -19.24331219  224.99625166  -11.13176788  137.35817517
   91.22674089 -191.05075835  183.54860394   39.30600947   78.09764615
  -11.41634607 -358.28961367   14.80967754  120.19054006  141.25643234
   59.13577954   81.40680336   48.99791341   81.11725079]","[ 208.63626972  767.01595639  395.32108987  881.20421049  429.60766264
  735.37943141  763.80765352  468.30958763  164.58795896  199.5236065
  568.65777599  566.71687124  243.65260962  902.36923434  763.80765352
  468.30958763  161.33562071  472.73546067  226.37049361]","[ 200.17948715  287.21889682  260.71849649  216.7688243   688.97217861
 -148.75543352  -92.89538038  662.04879031  109.86457317  594.00567709
  733.27727515  767.7234239   524.97164508  555.58000195  775.2943746
  950.69985979  417.54111027  589.93667797  863.34683001]","[ 604.7631616   365.28594691  449.66362694  691.27120396  623.63533046
   50.64461925  129.41188984  326.28484225 -111.52957141  534.05358303
  399.32493955  324.14435185  686.9607337   615.82034093  499.566925
  472.71861382  722.91147763  340.35828677  578.27879761]","[ 246.22243116  236.25943066  255.07908513   68.54635331  335.36022965
  202.33995013  181.84866065  160.33552638  313.26804204  280.76491672
  148.80191107  275.87023653  170.48146178  322.20777347  209.43939025
   92.99011408  487.55326024  436.68633472  139.58028089]","[ 172.6416374   225.84668131  265.61711011  183.13781693  354.98530683
 -169.02482087  211.27441289 -265.67468056   19.95208173  -88.2331478
  322.99159859  542.13076646  310.6847599   494.1325066    30.90326298
  324.10381943  266.69297901  627.11098746  -15.78708335]","[ 385.00240105  261.12314456  439.26398782  476.72584898  106.43931548
   63.53807782  246.33542042  397.07093129  288.80190616  246.33542042
  385.00240105  261.12314456  475.68640206   12.24066208   22.84254732
   22.84254732  385.00240105  385.00240105  261.12314456]"
"[ -30.13164068 -175.46975342 -175.46975342  611.0485677   196.47011925
  451.41173317  261.99235371  462.7578752   -30.13164068 -175.46975342
  231.73534707  612.5227033   120.1696407  -175.46975342  611.0485677
  -30.13164068  601.17114888  363.54275722  345.7762033 ]","[ 265.37399672  287.50096366  102.98288059  423.71695849  511.08758285
   25.63253047  330.38522512  354.25483654  472.16299872  421.14806721
  251.0186087   129.15467864   60.44489984   90.17640353  494.43583375
   71.13543877  511.08758285  223.11179592 -133.41495328]","[  986.75588846   649.15455159   379.51745741   881.23209688   258.68904267
   761.92917369   758.56184902   544.51792835   853.50303683  1065.15130438
   352.12533611   573.49545336   720.56168923   796.40276705   613.54909448
   935.99408656   845.23073801   990.51626047   796.40276705]","[ 166.18742581   93.14671376 -144.41102577   95.51373989   34.38391551
   63.83413063  100.14958373  147.86265439   94.37969873  -12.96104847
 -140.46629999   10.80563584   -4.39482526  137.57376554  104.8308608
  280.0273541   -27.42869835  101.7220674  -130.93470403]","[ 742.12528175   45.50511096  779.69222339  465.06250214  589.70559793
  867.90400272  541.56226133  380.65879423  587.18661278  751.24277194
  762.64348373   67.91758387  719.59905311  541.56226133  380.65879423
  436.73941471  473.28044886  627.12981827  397.46143168]","[ 683.59713518  789.75630584  666.55865896  -10.18943412  -11.60015419
  595.21144701  983.2503264   393.83887973  494.63163131   75.54909634
  704.55687774  932.51652819  566.39573714  321.06426419  669.74337697
  178.83635154  540.31820508  664.51201637    7.13522057]","[ 714.36493146  494.90721799  426.08203329  389.91048041  435.24410228
  398.18626628  538.27685452  479.28128548  499.85221089  408.93713314
  240.02673     129.89306841  537.68286224  381.39027373  507.08566315
  508.19165289   98.04430109  234.24412932  337.26623879]","[ 228.06447919  282.67635695  316.91179028  147.92923689  133.38026981
  193.77478745  125.84115773  177.30970302  230.17138079  282.51574762
  103.22478983  210.4457662    69.33310557   62.48959499  -46.22503368
   -4.66160384  305.30584472  246.93417395  214.76539319]","[ 371.567617    -51.81496962  505.59821687  -96.69550781   16.4451911
  395.42715426   66.9745036    38.13167845  124.75177055  337.22842487
  135.76243111   31.11458955  193.2900216    58.30603706  525.11524089
  204.10928884  368.1388745   182.09640901  168.5255544 ]","[ 304.59043887  418.60520818  177.52674131  496.21807177   81.42443076
  104.20614926  104.59692983  282.19089386  -40.33100924  159.94893626
  177.52674131  496.21807177  418.60520818  177.52674131  306.96308554
  104.59692983  255.08667035  177.52674131  496.21807177]"
"[ 355.38574562  299.98310189  367.49682744  263.88622834  263.88622834
  613.06952225  414.09524014  263.88622834  414.80385224  414.80385224
  659.15186214  414.80385224  659.15186214  125.63787024  726.88744619
  489.97373151  647.63699661  634.1850673   -62.95925307]","[ 163.58712989  395.32938271  369.7204531   170.98130866   82.55354991
  350.88677883  269.20180872  422.87757901  235.94608864  175.08339749
  206.15132426  383.72008965  205.70086406  383.70237943  415.83675793
  163.58712989  395.32938271  472.17922508   95.95283089]","[ 541.22515383  457.23058624  849.3974851   465.01301075  914.27106799
  592.14806318  246.98402674  208.83996459  499.81126446  502.97828144
  897.61320865  304.56768074  727.17769317  809.07950384  864.97719818
  727.17769317  817.09089822  754.03417605  785.68506254]","[  15.78175967  101.55992922 -105.10144515 -113.4885012    55.27613397
  286.67548467 -149.65027808 -262.92416997  -16.47911498  298.4777993
   30.73271758 -105.10144515  204.34766989  132.55694719   76.62346842
  150.37291348 -102.1628465   119.24191625  -50.61143435]","[ 264.75843673  415.08005698  545.01906599  588.46965731   98.62522838
  524.82699767  472.32430296  605.06781024  501.90941792  496.78255203
  653.90300546  247.13595785  453.63167576  -37.32194886  652.89423235
  -37.32194886  652.89423235  368.68469993 -181.82523457]","[ 511.20794196  495.2277993   -72.64712685  876.3490773   195.76929054
  618.22182185  789.33173266  604.92422303  470.50733411  708.24889233
  669.16357615  719.36359666  280.83276429   -1.72639109  469.46429759
  -24.98365113  539.30040286  466.55973489  683.52330015]","[ 467.79931221 -126.11561578  531.66006476   21.27853856  562.93281696
  225.94467494  381.63860502  135.32774315  684.96139223  445.57819555
  582.18141636  300.50474378  280.98380848  618.03907707  588.53515299
  542.25311144  275.53004942  303.42908027  420.52239123]","[ 212.32952981  266.25407052   80.22820684  -58.06769309  198.68239948
  401.71412289  -62.57816426   85.26151349   34.11812208  338.68828448
  204.35174371  109.39056994  339.25228388  135.38094039  164.8794549
   21.26750742  238.63871607  408.75747035  217.82046515]","[ 405.77257555    2.63328966  215.31029993  230.42633059  214.48024742
   17.6110962    96.65282142  376.3822116   526.84062082  305.81345555
  -19.03777317  328.15116813  362.0718958   171.52682774  422.49299764
  -37.37793721  -54.07411349  411.50856492  104.22596256]","[ 267.42665509  396.18541045  181.50443794  309.28179196  181.50443794
  309.28179196  342.0006572   422.43663218  461.89084243  181.50443794
  499.30934262  141.32803668  578.37764076  354.73296603  239.4942681
  461.89084243  181.50443794   28.67121168  342.0006572 ]"
"[  -5.78290582  448.74713177  542.84992921  481.56930441  869.11200132
  104.33531249  481.56930441  417.95224143  417.95224143  -10.08898567
  542.84992921  481.56930441  417.95224143  193.40640696  195.01273557
  -55.44255055  116.51164335  607.29051656  204.80829001]","[ 264.60412031  391.63803046  178.99781796  468.70121399  347.34700795
  395.72505989  239.85634174  594.15214416  477.46629527  553.65423087
  336.57590017  422.97081982  545.08183324  422.97081982  545.08183324
  459.62219836  623.31912874  237.04605146   35.35599939]","[ 144.07142507  401.04980402  371.04895357  590.778943    689.95222078
  859.11558588  671.42782031  808.73645756  855.24805959  888.66526247
  773.46387768  287.16874008  251.48923101  606.81173215  715.90621283
  671.42782031  658.78210514  492.96405041  192.72899764]","[-229.25251542  251.37358118  -84.34954742  163.67598125  158.24504836
  -28.41434365  122.23257179  149.30989107  212.35409361  254.27430058
    1.58999371  155.26830945  257.14886048  149.30989107  194.26791138
 -180.4070673    33.80192062  282.43824733   53.85829254]","[ 170.68842865  319.01399952  454.63693757  631.13902703  718.00783876
  668.87506681  736.63436304  697.05679616  673.57180206  145.6546624
  506.74569757  744.97479197  521.84415181  250.12539352  608.13205432
   30.59740839  593.05762457  546.60302221  593.05762457]","[ 114.38517498  522.84410981  -36.06447228  481.29330595  618.67639818
   86.56879861  273.32275829  -25.71924165  144.48146705  487.14528984
  270.17261759  293.36819001  482.89441352  479.86834188  785.24128052
  794.3570167   599.76949609  359.14360457  176.56056214]","[ 155.70451708  598.4850698   578.51885921  195.41798848  101.35580459
  367.89499276   97.33679578  428.55595054  512.10457366  199.60370358
  504.20283419  695.49426697  595.74175338  462.8617266   553.37039363
  500.07949306  279.46253206  342.28756005]","[ 261.99256929  191.07820673  144.9745663    99.51088925  266.33974105
  246.27123076  324.43975705  209.339797    253.42120734  297.79533966
  368.66868766  230.22797603  414.96779769    4.04399414  104.78521116
  -45.82739419  110.76990612  239.09638838  223.85860411]","[ 171.41746049  317.0368525   380.44040163   79.51324277  129.89806888
 -115.7310028   136.06136354  103.94724965    0.67748992   84.75007597
  280.21741867 -223.03425718  268.56317418  591.62019792  -38.42689494
  136.42788737   96.1897256   147.4355433   234.2076054 ]","[ 116.40385011  448.71408867  -48.89440052  116.40385011 -209.1344427
  326.25706883  116.40385011  448.71408867  419.16238761  160.60610323
  287.9491813   462.18820755  359.07572897  421.4616614   448.71408867
  448.71408867  257.55073111  160.60610323  288.14634394]"
"[ 475.91700139  306.39356224  -32.31352088  780.04953145  353.01940917
  489.39127268 -221.53192585  353.01940917  297.10497797  207.02381218
  457.75417134  360.76967931  118.93012898 -221.53192585  552.90110018
   14.08265234  118.93012898 -221.53192585 -221.53192585]","[ 347.06393598  464.0844138   526.29409113  -48.04887926  228.81592517
  187.68791697  379.12120891  353.53374332  329.52069659  538.25839289
  446.08907914  313.86310457  329.52069659  538.25839289  499.03412782
  387.77817508  339.10779699  319.75561395  229.98575493]","[ 278.90974965  488.59822916  787.19565932  647.76821382  519.96456669
  719.17901759  756.58231167  697.23034614  556.46040649  643.06425807
  790.30602587  631.4073057   724.38098957  -38.53639064  867.24570416
  859.29170654  549.88940384  278.90974965  488.59822916]","[ -1.01032693e-01   1.77130491e+02   5.37866946e+01   2.80948061e+02
  -3.20129907e+01   3.81974042e+02   6.77222519e+00   2.63202099e+02
   3.10001212e+01  -2.69997252e+02   1.40330818e+02  -1.99226885e+02
   2.63999744e+01  -1.24786829e+01   3.73324475e+00   8.86293114e+01
   2.40309586e+02   3.73324475e+00   3.23594204e+01]","[ 783.70635403  670.66791071  657.51856802  770.30088951  524.36404176
  666.17880898  580.69470563  407.86104871  607.24547276  856.53847261
  288.05523745  591.21480914  674.2859801   687.26966069  788.68161958
  775.95109485  654.48236036  670.66791071  -36.50404674]","[ 696.6483409   595.23939718  423.28369971  546.25561933   48.02618289
  434.98957064   72.79316282  157.13978362  605.48713948  455.44206294
  541.91430181 -169.19070645  748.90757227  560.96249402  660.56864448
  508.60363837  593.05597731  348.66735411  240.40455601]","[   2.93119334  433.12510289  276.34417911  327.38372601  442.77401909
   77.43820913  418.94444432  504.14526446  371.50288857  524.9313181
  653.79741108  247.09309707  130.48772054  327.46860665  324.64685399
  252.19625507  128.80709418  582.96455048  384.00466991]","[ 185.37406379  173.79292712  -11.90842324  449.23359912  160.22550525
  371.7777891   422.70538364   69.87403306  247.15661075  449.57919864
  253.92460205  217.14820018  174.52203908  263.19097181  220.1127799
  237.18778395  189.57283465  382.26820052  444.61632625]","[ 624.44270626   88.17309446  -61.63043511  203.5405169    -7.71590665
  252.50017779 -193.09597883  361.061194   -313.30170843  260.44076115
  309.41091101  -91.06875124 -149.20877293   34.19797088  144.2700959
  171.99588469 -118.49090051   17.25118297  197.43638821]","[ 201.74068801  421.10207358  201.74068801  421.10207358   87.42036552
  174.65543003  381.18243246  240.375945    -11.12928972  130.85945062
   93.14222756  421.10207358  298.42512886  238.63633681  201.74068801
  153.45362495  130.85945062  201.74068801  421.10207358]"
"[ 321.98204381  406.71471679 -276.24463089  246.00167169  321.98204381
  406.71471679  743.81488878   54.32907229  443.07491888  222.94125612
  -81.80350817  456.95871812  321.98204381  406.71471679  343.88945537
  339.15228768  406.71471679  623.36686362  185.51001266]","[ 455.64783898  124.81601977  429.77965437  318.77157963 -215.71258848
  417.29781871  261.69726298 -215.71258848  385.98023044  102.88005627
  461.85097211  419.07215063  527.18002969  209.72986112  161.53165937
  290.35701549  403.04945166  370.82173401  377.82763477]","[  386.72451994   523.47817051   830.99183847   858.8105767    749.25594149
   476.11191487   670.09487565   461.0322911    672.08472819   752.76449485
   782.53082405   515.70385252   643.53993676   633.36062442   617.04951194
   744.06064497   749.25594149  1092.08784744   785.19188305]","[  2.16782946e+02   3.19080001e+01   2.83279372e+02   2.10743312e+02
  -1.42942113e+02   1.35637121e+02   1.34184317e+02   1.79384765e+02
  -1.91713339e+01   4.86393195e+01   2.25012806e-01   1.96491669e+02
  -6.61816511e+01   1.65996922e+02  -1.11465280e+02   2.72837961e+02
   1.00308331e+02   5.34208810e+01   2.83279372e+02]","[ 756.46361529  688.47040698  760.20698801  336.41341459  466.43035897
  705.063964    312.71163114  647.99236077  245.84535301  629.46475357
  -44.10340621  245.84535301  559.20799529  495.33934838  670.16916672
  599.60373528   87.4872345   364.50158481  593.52299162]","[ 589.07013415  502.38700191  540.57551532  124.96055895  148.90620955
  191.1270386   -66.23521626   61.62820619    9.16077749  773.23745839
  497.63431888  417.93383049  603.30722636  633.24365299   91.06274692
  640.53405495  485.87518375  574.9703569   150.92432579]","[ 442.41871205  518.42721066  199.59297841  226.54080269  462.27015983
  373.39564721  204.75384971  432.62871071  347.6192742   291.15596008
  -22.04964471  526.40686314  474.18765261  519.87961927  467.34371996
  140.2879148   114.83945373  363.158358    578.24841593]","[ 234.60958621  222.85306988  261.71186567  210.48715006  189.21978151
  274.06318905 -165.84520725  325.37345761  496.56782468  133.0774788
  157.70680548  359.06206699  331.92357595  396.44611444  165.21485009
   74.64771279  143.47447581  159.37803065  235.86600761]","[ 145.6399697   100.57958341   63.34238725  528.96163817  153.0692977
  157.71405782   80.29171363  -30.39277682   58.29322098  244.33254113
  521.90935123  321.45238105  227.04683283  100.48954724   19.07826872
  547.52125171  386.13537869  -33.13084049   19.31502313]","[ 237.50777167  247.12946044  199.32959425  160.66828838  333.74681486
  241.88943323  460.44975193  241.88943323  311.39582313  406.52438748
  333.74681486  438.97383557  279.2661564   333.74681486  241.88943323
  376.64393036  460.44975193  333.74681486  241.88943323]"
"[ 134.20798606   99.59707178  122.85137011  198.87951215  645.78162461
  164.51661729  742.91107439  656.31990354  742.91107439  656.31990354
  596.82452428  -23.84265238  630.4001339    14.90131117  742.91107439
  413.74823308  600.3019609   742.91107439  656.31990354]","[ -71.17257452  567.02060848  446.83457417  363.56069795   18.99646995
  125.03662283  516.30864436  408.74348129  367.27359831  427.85124837
  429.43439455  440.44264107  338.56644903  202.72173393  235.92188465
  226.81150692  201.41214198  419.67152689  440.44264107]","[ 969.85166844  714.66280861  752.15979585  925.53026126  714.66280861
  502.39663102  537.46441256  -87.49416504  600.36314351  414.4111331
  699.30803213  618.49764486  600.7398439   699.93736642  622.81836447
  680.63048266  617.90856438  708.84103351  796.64095751]","[ 129.17901568  279.76874269  -51.0175168    54.48580052   28.64295753
  -31.25852411  108.36349619   87.13037205   42.71140471   78.69800487
  248.36832135   10.36489893  308.97139405  264.5900144    -5.51659448
  290.14094483   22.58337198  239.27658788  308.97139405]","[ 615.89324633  513.04394003  544.7401      590.25150648  569.16468662
  574.58158802  735.05932804  723.15357842  251.86380377  380.29873539
  791.71527213  759.77999506  544.01495012  580.14246205  663.42158689
  843.08818414  759.77999506  288.60000589  528.94978984]","[ 192.8723338   417.55728737  494.04319465  355.64730493  649.18624256
  448.8786157   549.45348732  444.95187407  531.94388551  521.60767006
  331.50091908  505.0643571   714.10687146  786.94299376  447.62278341
  417.7241785   631.29545487  200.34181427  180.00261743]","[ 279.99303996  306.61915517  448.28247515  627.87182786  244.58123455
  630.27374331  469.98639592  568.42644035  467.41831342  187.79497613
  296.84283731  571.78810766  378.67752108  414.72489916  101.80841328
  326.10533379  498.11671148  287.30845752  277.08242429]","[ 223.33472465  347.75421718  352.9244938   149.32110335  227.62497921
  270.48362145  136.1252483   215.14500985  380.81815957  172.12371978
  117.66005033  202.23367881  212.53040261  282.6767364    54.09157966
  284.67155357  369.24913989  434.39658363  176.7761077 ]","[ -34.00506661  192.04126272  413.33004514  455.57981747  313.33017529
  485.27474282   40.51887929  131.34346067   57.13150105 -124.76281693
  283.67319585  -62.43758564  519.10737657  353.42457977  572.13736075
  -88.88131419 -112.84280698  470.09564714  -34.00506661]","[ 153.3724677   153.3724677   564.56070085  202.68599337  297.97841963
  343.25485031  381.75652323  102.49742787  429.25439759  -84.94125655
  466.24100368  194.50247728  102.49742787  102.49742787  429.25439759
  429.25439759  -49.87988221  102.49742787  429.25439759]"
"[ 658.40538692  521.35777389  521.35777389  380.66395805  297.7446914
  722.80010054  521.35777389  521.35777389  380.66395805 -264.97052941
  103.97474222  234.35822512  381.74309446  439.83755565   33.02933201
  517.63386219  -41.14514782  -20.07084442]","[ 607.16448588  520.80856887  253.8661226   446.8827419   479.79701335
  154.36755704  270.91264514  247.112673    368.99678128  239.42677675
  361.99352804  434.11009515  154.36755704  414.34730773  445.58301735
  120.80411493  453.79239205  644.63809065  554.03312815]","[ 680.66479952  798.49382708  811.84236448  668.12807133  315.09565529
  594.66065931  701.9308522   697.02980247  704.45378074  524.8818222
  502.36553801  301.79501393  524.8818222   553.74963428  668.12807133
  721.29137621  755.59632803  918.09456839  601.668759  ]","[-149.80310291  164.19150516  -37.33509893  -19.95844486   -5.13654564
   83.06100838   49.73698195  309.41265386   32.87940329   43.52113649
  -19.82592443  189.04819567  -46.34806435 -136.60454064   59.70910852
  223.6054194   309.41265386  221.48769005  -87.37491736]","[ 721.45663968  213.30127353  632.51524399  561.51512385  672.97356762
  487.98148281  788.90753513  816.15818936  615.4129121   477.84941532
  667.10827343  739.88622517  587.97485837  198.2100366   528.15673245
  560.69213114  204.11844441  667.30378182  522.60949972]","[ 312.04093769  580.70605672  635.90632071  607.3112658   442.16914164
  495.08201791  533.90534598  -22.78144633  459.88779538  575.51676737
  483.10450275   85.46748585  614.73107157  757.52828899  498.82150488
  548.76962313  760.30856136  738.22852227  621.43500269]","[ 455.02819305  196.36167305  486.90202513  501.33438002  558.64638928
  384.37123907  383.56587494  490.48901385  397.9159863   437.52711884
  552.71688947  531.18400889  224.13897485  479.04734784  -19.88338016
  675.89697942  447.4952644   229.57049922  324.47055299]","[ 369.7541388   349.96516073  475.00170236  219.05709222  188.38330615
  275.19360129  315.18610193  423.82410562  191.17376501  343.63153745
  273.22865995  372.40944031  152.18610859   75.18808731  251.27138216
  238.84218726   52.39449935  232.84616543  303.17547413]","[ 170.01350459   97.7791352  -161.45439751   75.63841124  393.6685035
  298.56404612   97.7791352   218.89799768   85.11344884   -5.87211468
  855.67164998  447.65129684  735.29702959  351.25175739  535.20552148
  -70.8246109    77.27912839  403.06213509  152.09567643]","[ 331.17399928  199.63587354  334.64563078   88.28919707  435.29193785
  560.96471161  271.72782087  199.63587354  334.64563078  433.70837526
  417.23494536  247.20835739  230.27079593  199.63587354  334.64563078
  306.1491335   199.63587354  334.64563078  299.27247354]"
